init_time,track_id,sample,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
2026-05-14 18:00:00,71W,10,138,12.8,132.8,1007.0,36.93296
2026-05-14 18:00:00,71W,10,144,12.6,131.4,1006.0,29.935136
2026-05-14 18:00:00,71W,12,102,10.9,144.0,1009.0,28.963216
2026-05-14 18:00:00,71W,12,108,11.0,142.70000000000002,1006.0,27.019376
2026-05-14 18:00:00,71W,12,114,11.1,142.1,1008.0,22.937312000000002
2026-05-14 18:00:00,71W,12,120,11.700000000000001,141.1,1005.0,25.075536
2026-05-14 18:00:00,71W,12,126,11.9,139.70000000000002,1004.0,30.907056
2026-05-14 18:00:00,71W,12,132,12.6,138.5,999.0,42.958864000000005
2026-05-14 18:00:00,71W,12,138,13.200000000000001,137.1,998.0,46.069008000000004
2026-05-14 18:00:00,71W,12,144,13.8,135.6,998.0,41.986944
2026-05-14 18:00:00,71W,14,6,5.0,171.20000000000002,1007.0,20.993472
2026-05-14 18:00:00,71W,14,12,4.9,171.20000000000002,1007.0,20.993472
2026-05-14 18:00:00,71W,14,18,2.9,171.3,1009.0,20.021552
2026-05-14 18:00:00,71W,14,30,4.9,170.4,1009.0,16.911408
2026-05-14 18:00:00,71W,16,18,6.3,178.3,1006.0,25.075536
2026-05-14 18:00:00,71W,16,24,6.1000000000000005,177.3,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,16,30,6.5,175.0,1006.0,26.047456
2026-05-14 18:00:00,71W,16,36,6.8,174.4,1004.0,29.935136
2026-05-14 18:00:00,71W,16,42,7.3,172.8,1004.0,33.04528
2026-05-14 18:00:00,71W,16,48,6.9,170.6,1003.0,27.019376
2026-05-14 18:00:00,71W,16,54,7.2,169.5,1005.0,25.075536
2026-05-14 18:00:00,71W,16,60,7.1000000000000005,168.5,1004.0,27.019376
2026-05-14 18:00:00,71W,16,66,6.9,167.20000000000002,1006.0,25.075536
2026-05-14 18:00:00,71W,16,72,6.5,164.8,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,16,90,5.4,161.3,1007.0,22.937312000000002
2026-05-14 18:00:00,71W,16,96,6.6000000000000005,161.1,1005.0,20.993472
2026-05-14 18:00:00,71W,16,102,7.2,159.3,1007.0,20.993472
2026-05-14 18:00:00,71W,16,108,6.6000000000000005,158.20000000000002,1005.0,18.077712000000002
2026-05-14 18:00:00,71W,16,114,7.6000000000000005,157.8,1008.0,21.965392
2026-05-14 18:00:00,71W,16,120,6.1000000000000005,156.6,1006.0,18.077712000000002
2026-05-14 18:00:00,71W,16,138,7.2,154.4,1009.0,20.993472
2026-05-14 18:00:00,71W,17,0,5.3,179.8,1006.0,23.909232000000003
2026-05-14 18:00:00,71W,17,12,4.1,-179.6,1007.0,19.049632000000003
2026-05-14 18:00:00,71W,19,18,6.6000000000000005,157.1,1008.0,21.965392
2026-05-14 18:00:00,71W,19,24,7.0,155.6,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,19,30,6.2,155.1,1007.0,27.019376
2026-05-14 18:00:00,71W,19,54,7.6000000000000005,151.3,1008.0,21.965392
2026-05-14 18:00:00,71W,19,78,7.3,147.4,1009.0,20.993472
2026-05-14 18:00:00,71W,19,90,9.4,146.8,1008.0,25.075536
2026-05-14 18:00:00,71W,19,96,10.0,145.4,1007.0,22.937312000000002
2026-05-14 18:00:00,71W,19,102,9.8,143.70000000000002,1009.0,26.047456
2026-05-14 18:00:00,71W,19,108,8.6,143.20000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,71W,19,114,9.3,141.9,1009.0,20.021552
2026-05-14 18:00:00,71W,19,120,9.4,140.20000000000002,1007.0,20.021552
2026-05-14 18:00:00,71W,20,96,5.6000000000000005,170.0,1007.0,20.021552
2026-05-14 18:00:00,71W,20,120,6.9,169.1,1006.0,23.909232000000003
2026-05-14 18:00:00,71W,20,126,6.5,169.9,1008.0,23.909232000000003
2026-05-14 18:00:00,71W,21,6,6.4,159.3,1008.0,23.909232000000003
2026-05-14 18:00:00,71W,21,12,6.8,158.9,1006.0,21.965392
2026-05-14 18:00:00,71W,21,18,7.4,157.6,1008.0,23.909232000000003
2026-05-14 18:00:00,71W,21,24,6.7,157.4,1006.0,26.047456
2026-05-14 18:00:00,71W,21,30,7.9,158.9,1008.0,25.075536
2026-05-14 18:00:00,71W,21,42,7.6000000000000005,155.1,1007.0,26.047456
2026-05-14 18:00:00,71W,21,48,8.4,153.9,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,21,54,8.700000000000001,152.70000000000002,1007.0,22.937312000000002
2026-05-14 18:00:00,71W,21,60,8.2,149.70000000000002,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,21,66,9.3,149.6,1007.0,25.075536
2026-05-14 18:00:00,71W,21,78,9.3,147.20000000000002,1008.0,23.909232000000003
2026-05-14 18:00:00,71W,21,84,10.1,146.1,1005.0,21.965392
2026-05-14 18:00:00,71W,21,90,10.5,145.1,1007.0,20.993472
2026-05-14 18:00:00,71W,21,96,10.5,143.70000000000002,1006.0,22.937312000000002
2026-05-14 18:00:00,71W,21,102,11.0,143.0,1007.0,26.047456
2026-05-14 18:00:00,71W,21,108,11.0,141.9,1004.0,25.075536
2026-05-14 18:00:00,71W,21,114,11.200000000000001,141.0,1006.0,27.019376
2026-05-14 18:00:00,71W,21,120,11.4,139.70000000000002,1002.0,34.0172
2026-05-14 18:00:00,71W,21,126,11.6,138.5,1002.0,39.071184
2026-05-14 18:00:00,71W,21,132,11.700000000000001,137.3,998.0,34.98912
2026-05-14 18:00:00,71W,21,138,11.700000000000001,136.1,999.0,40.043104
2026-05-14 18:00:00,71W,21,144,11.700000000000001,135.1,992.0,50.928608000000004
2026-05-14 18:00:00,71W,22,6,7.9,160.3,1007.0,27.019376
2026-05-14 18:00:00,71W,22,12,8.0,158.6,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,22,18,7.9,157.20000000000002,1008.0,21.965392
2026-05-14 18:00:00,71W,22,24,7.6000000000000005,156.0,1005.0,22.937312000000002
2026-05-14 18:00:00,71W,22,36,7.4,154.1,1005.0,25.075536
2026-05-14 18:00:00,71W,22,48,7.0,152.4,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,22,54,7.6000000000000005,151.8,1007.0,25.075536
2026-05-14 18:00:00,71W,22,60,7.8,151.0,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,22,66,7.6000000000000005,149.70000000000002,1007.0,26.047456
2026-05-14 18:00:00,71W,22,72,8.0,150.1,1005.0,25.075536
2026-05-14 18:00:00,71W,22,78,7.8,148.20000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,71W,22,84,7.7,147.70000000000002,1005.0,26.047456
2026-05-14 18:00:00,71W,22,90,7.6000000000000005,147.0,1007.0,25.075536
2026-05-14 18:00:00,71W,22,96,7.5,146.6,1005.0,25.075536
2026-05-14 18:00:00,71W,22,102,7.3,146.3,1007.0,27.991296000000002
2026-05-14 18:00:00,71W,22,108,7.0,146.0,1002.0,27.019376
2026-05-14 18:00:00,71W,22,114,6.9,145.6,1004.0,30.907056
2026-05-14 18:00:00,71W,22,120,7.0,145.4,999.0,34.98912
2026-05-14 18:00:00,71W,22,126,7.9,144.70000000000002,999.0,55.010672
2026-05-14 18:00:00,71W,22,132,7.9,144.4,986.0,70.95016
2026-05-14 18:00:00,71W,22,138,8.1,144.70000000000002,980.0,73.088384
2026-05-14 18:00:00,71W,22,144,9.1,144.20000000000002,977.0,70.95016
2026-05-14 18:00:00,71W,23,84,7.8,138.1,1006.0,15.939488000000003
2026-05-14 18:00:00,71W,23,96,9.3,135.2,1006.0,19.049632000000003
2026-05-14 18:00:00,71W,23,114,10.6,134.7,1009.0,19.049632000000003
2026-05-14 18:00:00,71W,23,120,9.8,132.9,1007.0,18.077712000000002
2026-05-14 18:00:00,71W,23,132,9.8,132.1,1006.0,18.077712000000002
2026-05-14 18:00:00,71W,23,138,12.5,132.1,1009.0,19.049632000000003
2026-05-14 18:00:00,71W,23,144,11.8,130.4,1007.0,18.077712000000002
2026-05-14 18:00:00,71W,26,6,22.3,142.6,1008.0,28.963216
2026-05-14 18:00:00,71W,26,12,24.1,144.0,1006.0,33.04528
2026-05-14 18:00:00,71W,26,18,25.2,144.4,1009.0,27.019376
2026-05-14 18:00:00,71W,27,0,6.0,152.70000000000002,1006.0,20.993472
2026-05-14 18:00:00,71W,27,12,8.1,152.6,1006.0,20.993472
2026-05-14 18:00:00,71W,31,72,9.5,147.70000000000002,1005.0,23.909232000000003
2026-05-14 18:00:00,71W,31,78,10.6,147.6,1008.0,23.909232000000003
2026-05-14 18:00:00,71W,31,84,10.700000000000001,146.8,1005.0,21.965392
2026-05-14 18:00:00,71W,31,90,11.0,145.4,1008.0,22.937312000000002
2026-05-14 18:00:00,71W,31,96,11.5,145.0,1006.0,21.965392
2026-05-14 18:00:00,71W,31,102,11.9,143.5,1008.0,23.909232000000003
2026-05-14 18:00:00,71W,31,108,12.200000000000001,142.6,1006.0,20.993472
2026-05-14 18:00:00,71W,31,114,12.700000000000001,141.5,1009.0,20.021552
2026-05-14 18:00:00,71W,31,120,13.200000000000001,140.70000000000002,1007.0,19.049632000000003
2026-05-14 18:00:00,71W,31,126,13.5,139.4,1009.0,21.965392
2026-05-14 18:00:00,71W,31,144,13.8,134.8,1007.0,21.965392
2026-05-14 18:00:00,71W,34,24,20.0,109.7,1004.0,21.965392
2026-05-14 18:00:00,71W,34,30,21.6,112.0,1004.0,28.963216
2026-05-14 18:00:00,71W,34,36,20.8,112.5,1003.0,32.07336
2026-05-14 18:00:00,71W,34,42,21.900000000000002,112.0,1004.0,28.963216
2026-05-14 18:00:00,71W,34,60,21.400000000000002,111.8,1004.0,27.991296000000002
2026-05-14 18:00:00,71W,34,78,21.8,110.8,1005.0,27.991296000000002
2026-05-14 18:00:00,71W,34,102,23.2,112.4,1002.0,25.075536
2026-05-14 18:00:00,71W,35,0,6.3,179.9,1005.0,32.07336
2026-05-14 18:00:00,71W,35,6,5.0,178.3,1007.0,26.047456
2026-05-14 18:00:00,71W,35,12,4.1,178.0,1006.0,22.937312000000002
2026-05-14 18:00:00,71W,36,0,7.6000000000000005,154.3,1007.0,25.075536
2026-05-14 18:00:00,71W,36,6,10.0,154.4,1009.0,25.075536
2026-05-14 18:00:00,71W,37,18,4.6000000000000005,171.70000000000002,1008.0,21.965392
2026-05-14 18:00:00,71W,37,24,2.8000000000000003,169.1,1006.0,20.021552
2026-05-14 18:00:00,71W,39,6,3.9,172.70000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,71W,39,18,3.6,170.70000000000002,1008.0,19.049632000000003
2026-05-14 18:00:00,71W,40,84,21.7,130.0,1004.0,30.907056
2026-05-14 18:00:00,71W,40,90,22.1,129.9,1004.0,32.07336
2026-05-14 18:00:00,71W,40,96,23.7,130.2,1002.0,43.930784
2026-05-14 18:00:00,71W,40,102,25.2,129.7,997.0,47.04092800000001
2026-05-14 18:00:00,71W,40,108,26.3,129.6,992.0,41.015024000000004
2026-05-14 18:00:00,71W,40,114,27.2,129.2,995.0,34.0172
2026-05-14 18:00:00,71W,40,120,28.0,129.0,997.0,35.96104
2026-05-14 18:00:00,71W,40,126,28.900000000000002,129.3,1000.0,32.07336
2026-05-14 18:00:00,71W,40,132,29.900000000000002,130.0,1001.0,32.07336
2026-05-14 18:00:00,71W,40,138,30.900000000000002,130.9,1003.0,30.907056
2026-05-14 18:00:00,71W,40,144,32.0,132.6,1003.0,28.963216
2026-05-14 18:00:00,71W,41,24,6.8,142.70000000000002,1005.0,16.911408
2026-05-14 18:00:00,71W,41,42,7.6000000000000005,142.3,1008.0,20.021552
2026-05-14 18:00:00,71W,42,36,20.7,113.8,1003.0,33.04528
2026-05-14 18:00:00,71W,42,42,21.6,112.5,1002.0,29.935136
2026-05-14 18:00:00,71W,44,6,21.900000000000002,142.20000000000002,1010.0,25.075536
2026-05-14 18:00:00,71W,44,12,22.7,143.5,1009.0,30.907056
2026-05-14 18:00:00,71W,45,24,7.7,155.3,1006.0,27.991296000000002
2026-05-14 18:00:00,71W,45,30,8.1,156.5,1007.0,26.047456
2026-05-14 18:00:00,71W,45,36,8.6,154.8,1005.0,27.019376
2026-05-14 18:00:00,71W,45,42,8.6,152.70000000000002,1007.0,23.909232000000003
2026-05-14 18:00:00,71W,45,54,9.3,151.5,1005.0,27.991296000000002
2026-05-14 18:00:00,71W,45,60,9.8,150.6,1002.0,29.935136
2026-05-14 18:00:00,71W,45,66,9.1,149.20000000000002,1005.0,28.963216
2026-05-14 18:00:00,71W,45,72,9.1,148.70000000000002,1002.0,33.04528
2026-05-14 18:00:00,71W,45,78,10.3,148.6,1000.0,49.95668800000001
2026-05-14 18:00:00,71W,45,84,10.5,147.0,993.0,46.069008000000004
2026-05-14 18:00:00,71W,45,90,10.3,146.0,987.0,50.928608000000004
2026-05-14 18:00:00,71W,45,96,10.4,145.1,980.0,55.982592000000004
2026-05-14 18:00:00,71W,45,102,10.700000000000001,144.20000000000002,985.0,56.954512
2026-05-14 18:00:00,71W,45,108,10.9,143.20000000000002,976.0,63.952335999999995
2026-05-14 18:00:00,71W,45,114,11.200000000000001,142.3,972.0,73.088384
2026-05-14 18:00:00,71W,45,120,11.4,141.20000000000002,976.0,62.00849600000001
2026-05-14 18:00:00,71W,45,126,11.700000000000001,139.9,977.0,61.036576000000004
2026-05-14 18:00:00,71W,45,132,12.1,138.70000000000002,969.0,69.00632
2026-05-14 18:00:00,71W,45,138,12.1,137.5,965.0,85.91772800000001
2026-05-14 18:00:00,71W,45,144,12.3,136.3,963.0,84.945808
2026-05-14 18:00:00,72W,3,66,20.0,113.0,1002.0,35.96104
2026-05-14 18:00:00,72W,3,72,19.5,112.2,1004.0,27.991296000000002
2026-05-14 18:00:00,72W,10,132,6.0,153.20000000000002,1005.0,20.993472
2026-05-14 18:00:00,72W,10,138,7.2,154.0,1008.0,25.075536
2026-05-14 18:00:00,72W,10,144,8.1,153.4,1005.0,27.019376
2026-05-14 18:00:00,72W,14,78,21.6,130.3,1008.0,27.019376
2026-05-14 18:00:00,72W,14,84,22.400000000000002,130.3,1005.0,32.07336
2026-05-14 18:00:00,72W,16,78,3.2,159.3,1007.0,21.965392
2026-05-14 18:00:00,72W,16,96,1.7,159.6,1005.0,18.077712000000002
2026-05-14 18:00:00,72W,16,102,1.7,159.20000000000002,1007.0,15.939488000000003
2026-05-14 18:00:00,72W,17,18,5.7,178.5,1008.0,21.965392
2026-05-14 18:00:00,72W,17,36,6.7,172.6,1007.0,21.965392
2026-05-14 18:00:00,72W,19,54,5.2,170.6,1007.0,22.937312000000002
2026-05-14 18:00:00,72W,19,60,7.3,169.70000000000002,1005.0,23.909232000000003
2026-05-14 18:00:00,72W,21,12,8.8,151.6,1006.0,25.075536
2026-05-14 18:00:00,72W,21,18,8.8,149.9,1008.0,23.909232000000003
2026-05-14 18:00:00,72W,21,30,8.1,147.0,1007.0,20.021552
2026-05-14 18:00:00,72W,21,48,7.2,143.0,1005.0,23.909232000000003
2026-05-14 18:00:00,72W,21,54,7.2,141.6,1008.0,18.077712000000002
2026-05-14 18:00:00,72W,21,66,5.7,141.8,1007.0,19.049632000000003
2026-05-14 18:00:00,72W,26,6,8.1,164.6,1007.0,25.075536
2026-05-14 18:00:00,72W,26,12,8.6,163.4,1005.0,27.019376
2026-05-14 18:00:00,72W,34,78,6.1000000000000005,168.5,1007.0,22.937312000000002
2026-05-14 18:00:00,72W,34,90,7.2,167.9,1008.0,27.019376
2026-05-14 18:00:00,72W,34,96,7.6000000000000005,166.20000000000002,1006.0,27.019376
2026-05-14 18:00:00,72W,34,102,6.7,164.9,1008.0,23.909232000000003
2026-05-14 18:00:00,72W,34,108,8.4,163.8,1005.0,23.909232000000003
2026-05-14 18:00:00,72W,35,12,5.5,175.70000000000002,1005.0,21.965392
2026-05-14 18:00:00,72W,35,18,6.2,175.1,1007.0,27.019376
2026-05-14 18:00:00,72W,35,36,7.2,175.0,1006.0,27.991296000000002
2026-05-14 18:00:00,72W,35,42,7.9,178.9,1008.0,27.019376
2026-05-14 18:00:00,72W,36,30,21.6,112.4,1006.0,33.04528
2026-05-14 18:00:00,72W,36,36,21.6,114.10000000000001,1001.0,41.015024000000004
2026-05-14 18:00:00,72W,36,42,21.8,113.2,1000.0,37.90488
2026-05-14 18:00:00,72W,36,48,20.7,113.9,1003.0,28.963216
2026-05-14 18:00:00,72W,42,84,5.2,156.20000000000002,1003.0,21.965392
2026-05-14 18:00:00,72W,42,90,6.5,153.6,1006.0,23.909232000000003
2026-05-14 18:00:00,72W,42,96,5.0,150.3,1004.0,25.075536
2026-05-14 18:00:00,72W,42,108,2.9,150.9,1002.0,23.909232000000003
2026-05-14 18:00:00,72W,42,114,2.9,150.5,1001.0,39.071184
2026-05-14 18:00:00,72W,42,120,3.2,150.1,1001.0,26.047456
2026-05-14 18:00:00,72W,42,126,3.6,149.8,1005.0,26.047456
2026-05-14 18:00:00,72W,42,132,3.6,149.8,999.0,32.07336
2026-05-14 18:00:00,72W,42,138,3.9,149.6,1003.0,26.047456
2026-05-14 18:00:00,72W,42,144,3.8000000000000003,149.4,1000.0,29.935136
2026-05-14 18:00:00,72W,45,66,2.1,159.6,1006.0,25.075536
2026-05-14 18:00:00,72W,45,72,2.0,158.20000000000002,1003.0,25.075536
2026-05-14 18:00:00,72W,45,90,3.9,155.0,1005.0,32.07336
2026-05-14 18:00:00,72W,45,96,4.2,155.3,997.0,55.010672
2026-05-14 18:00:00,72W,45,102,5.1000000000000005,155.5,999.0,48.012848000000005
2026-05-14 18:00:00,72W,45,108,5.0,154.70000000000002,993.0,46.069008000000004
2026-05-14 18:00:00,72W,45,114,4.8,154.4,991.0,53.066832000000005
2026-05-14 18:00:00,72W,45,120,4.9,154.4,988.0,60.06465600000001
2026-05-14 18:00:00,72W,45,126,5.3,154.1,985.0,77.947984
2026-05-14 18:00:00,72W,45,132,5.8,153.70000000000002,981.0,88.055952
2026-05-14 18:00:00,72W,45,138,6.0,153.70000000000002,990.0,70.95016
2026-05-14 18:00:00,72W,45,144,7.5,153.1,990.0,66.09056
2026-05-14 18:00:00,73W,21,120,10.700000000000001,161.70000000000002,1006.0,25.075536
2026-05-14 18:00:00,73W,21,132,12.4,160.0,1005.0,26.047456
2026-05-14 18:00:00,73W,21,138,10.5,158.9,1008.0,21.965392
2026-05-14 18:00:00,73W,21,144,11.8,158.1,1006.0,20.993472
2026-05-14 18:00:00,73W,35,18,8.3,156.5,1008.0,23.909232000000003
2026-05-14 18:00:00,73W,35,24,8.1,155.3,1006.0,26.047456
2026-05-14 18:00:00,73W,35,30,7.7,154.5,1007.0,29.935136
2026-05-14 18:00:00,73W,35,36,8.1,153.70000000000002,1004.0,29.935136
2026-05-14 18:00:00,73W,35,42,8.4,152.20000000000002,1005.0,32.07336
2026-05-14 18:00:00,73W,35,48,8.5,150.70000000000002,1003.0,28.963216
2026-05-14 18:00:00,73W,35,54,8.6,149.9,1004.0,30.907056
2026-05-14 18:00:00,73W,35,60,9.1,149.20000000000002,1001.0,33.04528
2026-05-14 18:00:00,73W,35,66,9.4,147.9,1004.0,29.935136
2026-05-14 18:00:00,73W,35,72,9.8,146.9,1003.0,27.991296000000002
2026-05-14 18:00:00,73W,35,78,10.4,146.20000000000002,1006.0,28.963216
2026-05-14 18:00:00,73W,35,84,10.9,145.4,1004.0,29.935136
2026-05-14 18:00:00,73W,35,90,11.1,144.4,1007.0,32.07336
2026-05-14 18:00:00,73W,35,96,11.1,143.20000000000002,1004.0,33.04528
2026-05-14 18:00:00,73W,35,102,11.9,142.4,1006.0,34.98912
2026-05-14 18:00:00,73W,35,108,11.8,141.3,1004.0,35.96104
2026-05-14 18:00:00,73W,35,114,12.5,139.8,1006.0,34.98912
2026-05-14 18:00:00,73W,35,120,12.700000000000001,138.9,1004.0,30.907056
2026-05-14 18:00:00,73W,35,126,12.9,137.4,1006.0,30.907056
2026-05-14 18:00:00,73W,35,132,13.1,136.4,1003.0,34.0172
2026-05-14 18:00:00,73W,35,138,12.8,134.9,1005.0,30.907056
2026-05-14 18:00:00,73W,35,144,12.8,134.0,1004.0,30.907056
2026-05-14 18:00:00,73W,36,120,8.6,140.6,1006.0,20.021552
2026-05-14 18:00:00,73W,36,126,9.200000000000001,140.20000000000002,1009.0,20.993472
2026-05-14 18:00:00,73W,36,132,9.6,138.70000000000002,1007.0,20.993472
2026-05-14 18:00:00,73W,36,138,10.6,137.0,1009.0,20.993472
2026-05-14 18:00:00,73W,36,144,10.6,136.3,1007.0,22.937312000000002
2026-05-14 18:00:00,73W,42,102,11.700000000000001,101.3,1003.0,22.937312000000002
2026-05-14 18:00:00,73W,42,114,12.8,100.7,1002.0,20.993472
2026-05-14 18:00:00,73W,42,120,12.200000000000001,102.2,1002.0,26.047456
2026-05-14 18:00:00,73W,42,138,15.4,100.4,1001.0,19.049632000000003
2026-05-14 18:00:00,70E,1,126,10.3,-103.9,1007.0,19.049632000000003
2026-05-14 18:00:00,70E,1,132,12.5,-103.5,1010.0,20.021552
2026-05-14 18:00:00,70E,9,0,52.9,-106.8,981.0,37.90488
2026-05-14 18:00:00,70E,9,6,53.800000000000004,-102.9,979.0,33.04528
2026-05-14 18:00:00,70E,10,0,52.800000000000004,-107.10000000000001,980.0,36.93296
2026-05-14 18:00:00,70E,10,6,52.800000000000004,-102.7,979.0,28.963216
2026-05-14 18:00:00,70E,10,18,53.800000000000004,-97.0,980.0,27.019376
2026-05-14 18:00:00,70E,11,0,51.7,-106.7,981.0,34.98912
2026-05-14 18:00:00,70E,11,6,52.6,-101.2,980.0,33.04528
2026-05-14 18:00:00,70E,14,0,53.2,-104.60000000000001,980.0,28.963216
2026-05-14 18:00:00,70E,14,12,53.5,-98.5,979.0,29.935136
2026-05-14 18:00:00,70E,15,0,53.800000000000004,-105.2,980.0,29.935136
2026-05-14 18:00:00,70E,15,6,53.4,-102.10000000000001,978.0,34.98912
2026-05-14 18:00:00,70E,16,84,6.0,-139.3,1009.0,20.993472
2026-05-14 18:00:00,70E,16,96,7.5,-143.20000000000002,1009.0,28.963216
2026-05-14 18:00:00,70E,16,108,8.5,-144.20000000000002,1008.0,21.965392
2026-05-14 18:00:00,70E,16,114,8.3,-145.20000000000002,1006.0,19.049632000000003
2026-05-14 18:00:00,70E,16,120,8.3,-146.20000000000002,1009.0,22.937312000000002
2026-05-14 18:00:00,70E,16,126,8.1,-147.3,1006.0,19.049632000000003
2026-05-14 18:00:00,70E,16,138,8.6,-150.20000000000002,1007.0,19.049632000000003
2026-05-14 18:00:00,70E,16,144,9.0,-151.5,1010.0,20.021552
2026-05-14 18:00:00,70E,17,0,52.4,-105.8,979.0,40.043104
2026-05-14 18:00:00,70E,17,6,53.4,-102.10000000000001,979.0,30.907056
2026-05-14 18:00:00,70E,18,138,7.5,-130.9,1006.0,28.963216
2026-05-14 18:00:00,70E,18,144,7.2,-133.1,1009.0,27.019376
2026-05-14 18:00:00,70E,20,6,9.1,-108.5,1007.0,20.021552
2026-05-14 18:00:00,70E,20,18,9.0,-112.10000000000001,1008.0,15.939488000000003
2026-05-14 18:00:00,70E,21,138,8.8,-139.0,1007.0,23.909232000000003
2026-05-14 18:00:00,70E,21,144,8.4,-140.8,1009.0,26.047456
2026-05-14 18:00:00,70E,22,0,6.9,-130.0,1010.0,20.021552
2026-05-14 18:00:00,70E,22,6,8.1,-129.3,1007.0,20.993472
2026-05-14 18:00:00,70E,25,6,3.1,-138.8,1005.0,15.939488000000003
2026-05-14 18:00:00,70E,25,18,5.9,-142.0,1006.0,22.937312000000002
2026-05-14 18:00:00,70E,26,0,51.7,-106.8,982.0,43.930784
2026-05-14 18:00:00,70E,26,6,53.1,-102.3,980.0,29.935136
2026-05-14 18:00:00,70E,28,102,8.0,-125.2,1006.0,19.049632000000003
2026-05-14 18:00:00,70E,28,120,6.4,-126.0,1010.0,20.021552
2026-05-14 18:00:00,70E,28,126,7.2,-127.0,1007.0,20.993472
2026-05-14 18:00:00,70E,28,132,6.7,-127.7,1010.0,26.047456
2026-05-14 18:00:00,70E,28,138,8.700000000000001,-130.0,1006.0,23.909232000000003
2026-05-14 18:00:00,70E,32,0,52.800000000000004,-107.10000000000001,981.0,34.98912
2026-05-14 18:00:00,70E,32,6,52.5,-101.2,978.0,34.0172
2026-05-14 18:00:00,70E,33,126,8.2,-123.2,1007.0,20.993472
2026-05-14 18:00:00,70E,33,138,9.4,-124.7,1008.0,20.021552
2026-05-14 18:00:00,70E,33,144,10.5,-125.8,1010.0,20.993472
2026-05-14 18:00:00,70E,35,42,8.6,-123.2,1007.0,21.965392
2026-05-14 18:00:00,70E,35,60,8.6,-129.3,1010.0,21.965392
2026-05-14 18:00:00,70E,35,72,9.9,-132.2,1010.0,21.965392
2026-05-14 18:00:00,70E,36,132,8.4,-98.60000000000001,1010.0,19.049632000000003
2026-05-14 18:00:00,70E,36,138,8.9,-97.9,1009.0,16.911408
2026-05-14 18:00:00,70E,37,126,8.9,-135.3,1005.0,27.991296000000002
2026-05-14 18:00:00,70E,37,138,8.2,-138.9,1007.0,33.04528
2026-05-14 18:00:00,70E,37,144,7.3,-137.70000000000002,1009.0,27.019376
2026-05-14 18:00:00,70E,38,72,7.6000000000000005,-89.5,1009.0,21.965392
2026-05-14 18:00:00,70E,38,96,7.1000000000000005,-93.4,1008.0,20.993472
2026-05-14 18:00:00,70E,38,102,7.9,-94.9,1007.0,21.965392
2026-05-14 18:00:00,70E,38,114,8.4,-98.7,1007.0,18.077712000000002
2026-05-14 18:00:00,70E,39,0,53.9,-106.60000000000001,981.0,29.935136
2026-05-14 18:00:00,70E,39,6,52.5,-103.3,980.0,37.90488
2026-05-14 18:00:00,70E,41,0,53.300000000000004,-107.2,979.0,39.071184
2026-05-14 18:00:00,70E,41,6,52.4,-101.2,978.0,36.93296
2026-05-14 18:00:00,70E,44,0,7.9,-125.3,1009.0,23.909232000000003
2026-05-14 18:00:00,70E,44,6,7.3,-129.8,1006.0,21.965392
2026-05-14 18:00:00,70E,44,18,8.3,-134.0,1007.0,27.019376
2026-05-14 18:00:00,70E,44,24,8.6,-136.5,1009.0,27.019376
2026-05-14 18:00:00,70E,44,30,8.4,-137.70000000000002,1006.0,22.937312000000002
2026-05-14 18:00:00,70E,45,0,52.5,-107.3,981.0,41.015024000000004
2026-05-14 18:00:00,70E,45,6,52.6,-103.3,980.0,30.907056
2026-05-14 18:00:00,71E,15,18,7.2,-139.6,1006.0,25.075536
2026-05-14 18:00:00,71E,15,24,5.8,-143.0,1010.0,21.965392
2026-05-14 18:00:00,70L,1,0,55.800000000000004,-45.7,991.0,41.015024000000004
2026-05-14 18:00:00,70L,1,6,56.4,-42.2,994.0,35.96104
2026-05-14 18:00:00,70L,1,12,56.6,-37.7,997.0,35.96104
2026-05-14 18:00:00,70L,2,0,55.6,-45.300000000000004,990.0,39.071184
2026-05-14 18:00:00,70L,2,6,56.2,-42.0,993.0,36.93296
2026-05-14 18:00:00,70L,2,12,56.5,-37.5,997.0,35.96104
2026-05-14 18:00:00,70L,3,0,55.7,-45.1,990.0,41.015024000000004
2026-05-14 18:00:00,70L,3,6,56.6,-42.0,993.0,39.071184
2026-05-14 18:00:00,70L,3,12,56.9,-37.2,996.0,36.93296
2026-05-14 18:00:00,70L,4,0,55.800000000000004,-45.6,991.0,40.043104
2026-05-14 18:00:00,70L,4,6,56.6,-42.0,994.0,37.90488
2026-05-14 18:00:00,70L,4,12,57.0,-37.300000000000004,997.0,37.90488
2026-05-14 18:00:00,70L,5,0,3.7,-54.800000000000004,1010.0,26.047456
2026-05-14 18:00:00,70L,5,6,6.0,-55.5,1013.0,27.019376
